type;temps;clock;fen
fenetre;1637181432888747;16265;103
fenetre;1637181432888751;16270;104
fenetre;1637181432888755;16273;105
fenetre;1637181432888760;16277;106
fenetre;1637181432888764;16282;107
fenetre;1637181432888770;16288;108
fenetre;1637181432888774;16293;109
fenetre;1637181432888778;16296;110
fenetre;1637181432888782;16301;111
fenetre;1637181432888786;16304;112
fenetre;1637181432888790;16309;113
fenetre;1637181432888795;16313;114
fenetre;1637181432888801;16318;115
fenetre;1637181432888838;16331;116
fenetre;1637181432888876;16352;117
fenetre;1637181432888898;16367;118
fenetre;1637181432888928;16381;119
fenetre;1637181432888957;16391;120
fenetre;1637181432888990;16401;121
fenetre;1637181432889019;16410;122
fenetre;1637181432889051;16420;123
fenetre;1637181432889080;16430;124
fenetre;1637181432889114;16439;125
fenetre;1637181432889144;16448;126
fenetre;1637181432889179;16461;127
fenetre;1637181432889208;16472;128
fenetre;1637181432889237;16482;129
fenetre;1637181432889269;16491;130
fenetre;1637181432889299;16500;131
fenetre;1637181432889329;16509;132
fenetre;1637181432889357;16518;133
fenetre;1637181432889389;16526;134
fenetre;1637181432889418;16536;135
fenetre;1637181432889449;16544;136
fenetre;1637181432889477;16553;137
fenetre;1637181432889509;16562;138
fenetre;1637181432889539;16571;139
fenetre;1637181432889573;16580;140
fenetre;1637181432889599;16589;141
fenetre;1637181432889649;16607;142
fenetre;1637181432889659;16617;143
fenetre;1637181432889694;16629;144
fenetre;1637181432889735;16642;145
fenetre;1637181432889752;16655;146
fenetre;1637181432889782;16668;147
fenetre;1637181432889812;16678;148
fenetre;1637181432889843;16687;149
fenetre;1637181432889877;16699;150
fenetre;1637181432889904;16709;151
fenetre;1637181432889936;16719;152
fenetre;1637181432889965;16727;153
fenetre;1637181432889997;16736;154
fenetre;1637181432890026;16744;155
fenetre;1637181432890056;16754;156
fenetre;1637181432890084;16763;157
fenetre;1637181432890129;16781;158
fenetre;1637181432890156;16794;159
fenetre;1637181432890177;16803;160
fenetre;1637181432890215;16815;161
fenetre;1637181432890270;16871;162
fenetre;1637181432890286;16882;163
fenetre;1637181432890304;16891;164
fenetre;1637181432890341;16905;165
fenetre;1637181432890364;16916;166
fenetre;1637181432890393;16926;167
fenetre;1637181432890428;16936;168
fenetre;1637181432890460;16946;169
fenetre;1637181432890488;16955;170
fenetre;1637181432890518;16965;171
fenetre;1637181432890546;16974;172
fenetre;1637181432890577;16983;173
fenetre;1637181432890611;16992;174
fenetre;1637181432890640;17003;175
fenetre;1637181432890668;17012;176
fenetre;1637181432890719;17022;177
fenetre;1637181432890746;17031;178
fenetre;1637181432890778;17040;179
fenetre;1637181432890805;17049;180
fenetre;1637181432890834;17057;181
fenetre;1637181432890862;17065;182
fenetre;1637181432890892;17073;183
fenetre;1637181432890919;17082;184
fenetre;1637181432890940;17091;185
fenetre;1637181432890955;17099;186
fenetre;1637181432890972;17108;187
fenetre;1637181432892315;18435;188
fenetre;1637181432892325;18444;189
fenetre;1637181432892329;18449;190
fenetre;1637181432892333;18453;191
fenetre;1637181432892338;18458;192
fenetre;1637181432892342;18462;193
fenetre;1637181432892346;18465;194
fenetre;1637181432892350;18470;195
fenetre;1637181432892354;18474;196
timeout;1637181433897440;18494;0
fenetre;1637181433899023;20053;98
fenetre;1637181433899043;20073;99
fenetre;1637181433899051;20080;100
fenetre;1637181433899057;20087;101
fenetre;1637181433899063;20093;102
fenetre;1637181433899075;20104;103
fenetre;1637181433899081;20111;104
fenetre;1637181433899087;20116;105
fenetre;1637181433899094;20124;106
fenetre;1637181433899100;20129;107
fenetre;1637181433899106;20135;108
fenetre;1637181433899112;20142;109
fenetre;1637181433899122;20152;110
fenetre;1637181433899128;20158;111
fenetre;1637181433899135;20165;112
fenetre;1637181433899198;20185;113
fenetre;1637181433899238;20210;114
fenetre;1637181433899281;20242;115
fenetre;1637181433899345;20270;116
fenetre;1637181433899360;20285;117
fenetre;1637181433899432;20310;118
fenetre;1637181433899475;20334;119
fenetre;1637181433899488;20347;120
fenetre;1637181433899550;20374;121
fenetre;1637181433899612;20402;122
fenetre;1637181433899654;20431;123
fenetre;1637181433899665;20441;124
fenetre;1637181433899746;20466;125
fenetre;1637181433899791;20506;126
fenetre;1637181433899824;20531;127
fenetre;1637181433899898;20573;128
fenetre;1637181433899918;20593;129
fenetre;1637181433899938;20609;130
fenetre;1637181433899987;20626;131
fenetre;1637181433900049;20647;132
fenetre;1637181433900096;20669;133
fenetre;1637181433900132;20692;134
fenetre;1637181433900173;20718;135
fenetre;1637181433900219;20739;136
fenetre;1637181433900279;20757;137
fenetre;1637181433900313;20773;138
fenetre;1637181433900350;20788;139
fenetre;1637181433900402;20800;140
fenetre;1637181433900444;20813;141
fenetre;1637181433900491;20827;142
fenetre;1637181433900543;20851;143
fenetre;1637181433900582;20870;144
fenetre;1637181433900629;20886;145
fenetre;1637181433900689;20912;146
fenetre;1637181433900718;20931;147
fenetre;1637181433900768;20946;148
fenetre;1637181433900810;20961;149
fenetre;1637181433900860;20977;150
fenetre;1637181433900903;20990;151
fenetre;1637181433900947;21002;152
fenetre;1637181433900992;21016;153
fenetre;1637181433901035;21029;154
fenetre;1637181433901083;21043;155
fenetre;1637181433901145;21054;156
fenetre;1637181433901180;21064;157
fenetre;1637181433901216;21075;158
fenetre;1637181433901249;21087;159
fenetre;1637181433901288;21097;160
fenetre;1637181433901325;21108;161
fenetre;1637181433901358;21119;162
fenetre;1637181433901397;21130;163
fenetre;1637181433901433;21141;164
fenetre;1637181433901467;21151;165
fenetre;1637181433901506;21162;166
fenetre;1637181433901542;21172;167
fenetre;1637181433901576;21182;168
fenetre;1637181433901611;21191;169
fenetre;1637181433901648;21202;170
fenetre;1637181433901681;21212;171
fenetre;1637181433901720;21223;172
fenetre;1637181433901754;21232;173
fenetre;1637181433901790;21242;174
fenetre;1637181433901826;21253;175
fenetre;1637181433901859;21264;176
fenetre;1637181433901899;21275;177
fenetre;1637181433901934;21286;178
fenetre;1637181433901996;21348;179
fenetre;1637181433902002;21354;180
fenetre;1637181433902042;21365;181
fenetre;1637181433902076;21375;182
fenetre;1637181433902113;21385;183
fenetre;1637181433902149;21397;184
fenetre;1637181433902183;21408;185
fenetre;1637181433902224;21419;186
fenetre;1637181433902259;21430;187
fenetre;1637181433902293;21439;188
fenetre;1637181433902331;21450;189
fenetre;1637181433902361;21462;190
fenetre;1637181433902401;21473;191
fenetre;1637181433902454;21494;192
fenetre;1637181433902465;21505;193
fenetre;1637181433902486;21515;194
fenetre;1637181433902508;21525;195
fenetre;1637181433904332;23328;196
fenetre;1637181433904352;23348;197
fenetre;1637181433904361;23357;198
fenetre;1637181433904368;23363;199
fenetre;1637181433904373;23369;200
fenetre;1637181433904378;23373;201
fenetre;1637181433904383;23379;202
timeout;1637181434905678;23401;0
fenetre;1637181434907287;24985;101
timeout;1637181435912207;25024;0
fenetre;1637181435913231;26047;50
fenetre;1637181435913247;26063;51
fenetre;1637181435913255;26071;52
fenetre;1637181435913265;26081;53
fenetre;1637181435913271;26087;54
fenetre;1637181435913306;26117;55
fenetre;1637181435913327;26136;56
